cnn_per_mw,Smiles
-0.0154937932941706,[H]c1nc([H])c(C([H])([H])[C@]([H])(c2c(-c3nc([H])c([H])n3[H])c(N([H])C3([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c([H])n(N([H])c3nc([H])c([H])s3)c2=O)C([H])([H])C([H])([H])[H])nc1[H]
-0.0170206637051924,[H]c1nc(N([H])n2c([H])c([H])c(N([H])C([H])([H])C([H])([H])[H])c([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])c2=O)c(-c2c([H])nc(C([H])([H])[H])c([H])c2[H])c([H])c1[H]
-0.0173499354593096,[H]c1nc(C([H])([H])[C@]([H])(c2c([H])c([H])c([N+](=O)[O-])n([H])c2=O)[C@@]([H])(OC2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])[H])n(C([H])([H])[H])c1[H]
-0.0171968407144218,[H]c1nc([C@@]([H])(SC([H])([H])[H])[C@]([H])(c2c([H])c([H])c([N+](=O)[O-])n([H])c2=O)C([H])([H])C([H])([H])[H])n(C([H])([H])[H])c1[H]
-0.017095336687246,[H]C1=C([H])C(=O)N(C([H])([H])[C@]([H])(c2c([H])c([H])c([H])n(C([H])([H])N3C([H])([H])C([H])([H])N([H])C([H])([H])C3([H])[H])c2=O)C([H])([H])C([H])([H])[H])C1=O
-0.0133614215711421,[H]c1c([H])c([H])n([H])c(=O)c1[C@](C([H])([H])[H])(C([H])(F)F)[C@]([H])(C([H])([H])N([H])C([H])([H])[C@]([H])(OC([H])([H])C(=NN([H])C(=S)N([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H]
-0.0121262114224181,[H]c1nc(N2C([H])([H])C([H])([H])[C@]([H])(OC([H])([H])[H])[C@]([H])(C([H])([H])C([H])([H])N3C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C2([H])[H])n(-c2c(SC([H])([H])C([H])([H])[H])c([H])n([H])c(=O)c2[C@@]([H])(C([H])([H])[H])[C@@]([H])(C([H])([H])[H])C([H])([H])C(F)(F)F)n1
-0.0110182021433339,[H]ON=C([H])c1c([H])c([H])c([C@](C([H])([H])[H])(C([H])(F)F)C([H])([H])C([H])([H])[C@](C([H])([H])[H])(C([H])([H])O[H])[C@@]([H])([C@]([H])(N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])[N+](=O)[O-])S(=O)(=O)C([H])([H])[H])c(=O)n1[H]
-0.0146077109032252,[H]OC(=O)C([H])=C([H])C([H])([H])[C@]([H])(c1c([H])c([H])c([C@@]([H])(C(=O)N([H])[H])N([H])c2c([H])c([H])c([H])c([H])c2[H])n([H])c1=O)C([H])([H])C([H])([H])[H]
-0.0149998438595644,[H]O[C@]([H])(C([H])([H])[C@@]([H])(N([H])[H])N([H])S(=O)(=O)N([H])[H])[C@@]([H])(c1c([H])c([H])c([H])n([H])c1=O)C([H])([H])c1nnc(C([H])([H])[H])o1
-0.0150077123208762,[H]c1nc([C@@]([H])(SC([H])([H])[H])[C@]([H])(c2c([H])c([H])c([N+](=O)[O-])n([H])c2=O)C([H])([H])C([H])([H])N([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])n(C([H])([H])[H])c1[H]
-0.0173727041575836,[H]c1nc([H])c(Oc2nc([H])c([H])c(-c3c(C([H])([H])N([H])C([H])([H])[H])c([H])n([H])c(=O)c3[H])c2[H])c([H])c1[H]
-0.0189879432202886,[H]c1c([H])c([H])n(C([H])([H])N2C([H])([H])C([H])([H])N([H])C([H])([H])C2([H])[H])c(=O)c1[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]
-0.0206594632959623,[H]O[C@]([H])(n1c([H])c([H])c([H])c([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C2([H])C([H])([H])C2([H])[H])c1=O)C([H])([H])[H]
-0.0128733590841011,[H]OC([H])([H])C([H])([H])C([H])([H])[C@]([H])(c1c(-n2nc([H])nc2C([H])([H])N([H])C([H])([H])C([H])([H])[H])c(SC([H])([H])C([H])([H])[H])c([H])n([H])c1=O)[C@@]([H])(C([H])([H])[H])C([H])([H])C(F)(F)F
-0.0172502596544235,[H]O[C@]([H])(C([H])([H])[H])[C@@]([H])(c1c(C([H])([H])N2C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c([H])n([H])c1=O)C([H])([H])[H]
-0.0128634285028156,[H]c1nc(N2C([H])([H])C([H])([H])C(OC([H])([H])[H])([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])C2([H])[H])n(-c2c(SC([H])([H])C([H])([H])[H])c([H])n([H])c(=O)c2[C@@]([H])(C([H])([H])[H])[C@@]([H])(C([H])([H])[H])C([H])([H])C(F)(F)F)n1
-0.0123433706527285,[H]C([H])=C([H])C([H])([H])O[C@]1([H])O[C@]([H])(OC([H])([H])C([H])([H])F)C([H])([H])N(S(=O)(=O)C([H])([H])n2nc([H])c(-n3c([H])c([H])c([H])c([C@](C([H])([H])[H])(C([H])(F)F)C([H])([H])C([H])([H])[H])c3=O)c2[H])C1([H])[H]
-0.0141661770225322,[H]Sc1c([H])c([H])n(N2[C@]([H])(c3nnn([H])n3)c3c([H])c(N(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c3C([H])([H])[C@]2([H])C([H])([H])C([H])([H])C([H])([H])[H])c(=O)c1[H]
-0.0166143336767331,[H]c1nc(N([H])n2c([H])c(N([H])C3([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c([H])c([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])c2=O)sc1SC([H])([H])[H]
-0.0213568026522947,[H]c1nc(-n2c([H])c([H])c([H])c([C@](C([H])([H])[H])(C([H])(F)F)C([H])([H])C([H])([H])[H])c2=O)n([H])c1[H]
-0.0130893897071468,[H]OC([H])([H])C(c1nc([H])nc(Oc2c([H])nc([H])c([H])c2[H])c1C([H])([H])[C@@]([H])([C@@]1([H])C([H])([H])N([H])C([H])([H])C1([H])[H])[C@@]([H])(c1c([H])c([H])c([H])n([H])c1=O)C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
-0.0160577824196917,[H]c1c([H])c([H])n(N2C([H])([H])C([H])([H])C([H])(OC([H])([H])[H])C([H])([H])C2([H])[H])c(=O)c1[C@@]([H])(C([H])([H])[H])[C@@]([H])(C([H])([H])C([H])([H])OC([H])([H])C([H])([H])[H])[C@@]1([H])C([H])([H])N([H])C([H])([H])C1([H])[H]
-0.0189302685022105,[H]c1nc([H])c([H])c(-c2c([C@@]([H])(N([H])C([H])([H])[H])n3c(C([H])([H])[H])nc([H])c3[H])c([H])n([H])c(=O)c2[H])c1[H]
-0.0132617388296939,[H]Sc1c(N2C(=O)C(c3nn(C([H])([H])[H])c([H])c3[H])=C(C([H])(F)F)C2=O)c([H])n([H])c(=O)c1Br
-0.0152194116442563,[H]c1nc([H])c(C([H])([H])[C@@]([H])([C@@]2([H])C([H])([H])N([H])C([H])([H])C2([H])[H])[C@@]([H])(c2c([H])c([H])c([H])n([H])c2=O)C([H])([H])[H])c(Oc2c([H])nc([H])c([H])c2[H])n1
-0.0129820923656927,[H]c1nc(N2C([H])([H])C([H])([H])[C@@]([H])(OC([H])([H])[H])[C@@]([H])(C([H])([H])C([H])([H])C([H])([H])N([H])[H])C2([H])[H])n(-c2c(SC([H])([H])C([H])([H])[H])c([H])n([H])c(=O)c2[C@@]([H])(C([H])([H])[H])[C@@]([H])(C([H])([H])[H])C([H])([H])C(F)(F)F)n1
-0.0139151067928966,[H]C([H])=C([H])C([H])([H])O[C@]1([H])OC([H])([H])C([H])([H])N(S(=O)(=O)C([H])([H])n2nc([H])c(-n3c([H])c([H])c([H])c([C@](C([H])([H])[H])(C([H])(F)F)C([H])([H])C([H])([H])[H])c3=O)c2[H])C1([H])[H]
-0.019067821308131,[H]c1nc(N([H])n2c([H])c([H])c([H])c([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])c2=O)c(-c2c([H])nc(C([H])([H])[H])c([H])c2[H])c([H])c1[H]
-0.0150340313340196,[H]c1nc(N([H])n2c([H])c(N([H])[C@@]3([H])C([H])([H])C([H])([H])C([H])([H])[C@@]3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])c2=O)sc1SC([H])([H])[H]
-0.0142441646806665,[H]c1nc(N([H])n2c([H])c(N([H])[C@@]3([H])C([H])([H])C([H])([H])[C@@]([H])(OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C3([H])[H])c([H])c([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[C@]([H])(N([H])[H])C([H])([H])[H])c2=O)sc1SC([H])([H])[H]
-0.0158644306619082,[H]OC1([H])C([H])([H])C([H])([H])N(c2c(S[H])c([H])c(=O)n(C([H])([H])c3nc([H])n([H])c3[H])c2N=C=S)C([H])([H])C1([H])[H]
-0.0131764059824918,[H]OC([H])([H])[C@]1([H])C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])C([H])([H])[C@@]([H])(c1c([H])c(N2C([H])([H])C([H])([H])C([H])([H])[C@]([H])([C@@](C([H])([H])[H])(C([H])([H])O[H])C([H])([H])C([H])([H])N3C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C3([H])[H])C2([H])[H])c([H])n([H])c1=O)C([H])([H])[H]
-0.0158934373618579,[H]c1nc(N([H])n2c([H])c(N([H])C3([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c([H])c([C@@]([H])(C([H])([H])[H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])c2=O)sc1SC([H])([H])[H]
-0.0190939127375087,[H]c1c([H])c(C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])c(F)c(-n2c([H])c([H])c([H])c(C3([H])C([H])([H])C3([H])[H])c2=O)c1F
-0.0141722105283485,[H]O[C@]1([H])C([H])([H])N([C@]2([H])C([H])([H])C([H])([H])[C@]([H])(O[C@@]([H])(C([H])([H])[H])[C@@]([H])(c3c([H])c([H])c([N+](=O)[O-])n([H])c3=O)C([H])([H])c3nc([H])c([H])n3C([H])([H])[H])C2([H])[H])C([H])([H])C1([H])[H]
-0.0160542376942989,[H]c1c([H])c([H])c(C([H])([H])[C@]([H])(C([H])([H])[H])[C@@]([H])(c2c([H])c([H])c([H])n([H])c2=O)C([H])([H])c2c([H])c(Cl)c([H])c(Cl)c2[H])c(Cl)c1[H]
-0.0153922050580559,[H]c1c(O[C@@]([H])(C([H])([H])N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([C@@]([H])(C([H])([H])[H])[C@@]([H])(C([H])([H])[H])[C@@]2([H])C([H])([H])N([H])C([H])([H])C2([H])[H])c(=O)n([H])c1[H]
-0.0180229816010396,[H]C([H])=C([H])C([H])([H])[C@]([H])(c1c([H])c([H])c([H])n(N([H])c2nc([H])c([H])c([H])c2-c2c([H])nc(C([H])([H])[H])c([H])c2[H])c1=O)C([H])([H])C([H])([H])[H]
