cnn_per_mw,Smiles
-0.0154463727521655,[H]c1c([H])c(S(=O)(=O)N([H])[H])c([H])c([H])c1-c1c(N([H])C([H])([H])[C@@]([H])(N([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])c([H])c([H])n([H])c1=O
-0.0138314227508934,[H]c1c([H])c(-c2c(F)c([H])c([H])c(-c3c([H])c([H])c([H])c(S(=O)(=O)C([H])([H])[H])c3[H])c2C([H])([H])C([H])([H])[C@@]([H])(c2c([H])c([H])c([H])n([H])c2=O)C([H])([H])[H])c([H])c(N([H])[H])c1[H]
-0.0141837087403465,[H]c1c([H])c([C@]2([H])[C@@]([H])(N([H])Sc3c([H])c(N=C=S)n([H])c(=O)c3[H])C([H])([H])C([H])([H])[C@@]2([H])N([H])C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c1[N+](=O)[O-]
-0.015970134929148,[H]OC([H])([H])C([H])([H])N([H])c1c([H])c([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[C@]2([H])C([H])([H])C([H])([H])[C@]([H])(c3c(OC([H])([H])[H])nc([H])c([H])c3[H])C2([H])[H])c(=O)n([H])c1[H]
-0.0179560308460878,[H]c1c([H])c([H])c(-n2c([H])c([H])c([H])c([C@@]([H])(C([H])([H])[H])[C@@]([H])(C([H])([H])[H])C([H])([H])c3c([H])c([H])c([H])c([H])c3Cl)c2=O)c(F)c1[H]
-0.0159170439217784,[H]OC([H])([H])c1c(N([H])c2c([H])c([H])nc([H])c2[H])c([H])c([C@](C([H])([H])[H])(C([H])(F)F)C([H])([H])C([H])([H])c2c([H])c([H])c([H])n2[H])c(=O)n1[H]
-0.0146812757341592,[H]O[C@]([H])(C([H])([H])[H])[C@@]([H])(c1c([H])c(-n2nc(O[C@]([H])(C([H])([H])[H])C([H])([H])c3nc4c([H])c([H])c([H])c([H])c4n3[H])c([H])c2[H])c([H])n([H])c1=O)C([H])([H])[H]
-0.0137186696239834,[H]OP(=O)(O[H])C(F)(F)C([H])([H])[C@@]([H])(n1c([H])c([H])c([H])c([C@@]([H])(C([H])([H])[H])[C@@]([H])(C([H])([H])[H])C([H])([H])C(F)(F)F)c1=O)C([H])([H])[H]
-0.017215025798877,[H]c1nc2c(-c3c([H])c([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[C@]4([H])C([H])([H])[C@]4([H])c4c([H])oc([H])c4[H])c(=O)n([H])c3[H])c([H])c([H])c([H])c2c([H])c1[H]
-0.0181893542907741,[H]c1c([H])c(S(=O)(=O)N([H])[H])c([H])c([H])c1-c1c(N([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c([H])n([H])c1=O
-0.0136096110384203,[H]C([H])=C([H])C([H])([H])[C@]([H])(c1c([H])c([H])c([H])n(N([H])c2nc([H])c([H])c(C([H])=C3SC(=O)N([H])C3=O)c2-c2c([H])nc(C([H])([H])[H])c([H])c2[H])c1=O)C([H])([H])C([H])([H])[H]
-0.0178769874900012,[H]C(=O)c1c(N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])c(=O)n1N([H])c1nc([H])c([H])s1
-0.0141637113719059,[H]O[C@]([H])(c1c([H])c([H])c([H])n1OC1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])[C@@](c1c([H])c([H])c([H])n([H])c1=O)(C([H])([H])[H])C([H])(F)F
-0.0185474019422983,[H]c1nc2c(C([H])([H])C([H])([H])[C@@]([H])(c3c([H])c([H])c([H])n([H])c3=O)C([H])([H])[H])c([C@@]3([H])C([H])([H])[C@@]3([H])N([H])[H])c([H])c([H])c2c([H])c1[H]
-0.0161659560357377,[H]c1c([H])c([H])c(-c2c(C3([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c([H])n([H])c(=O)c2[C@@]([H])(C([H])([H])[H])[C@@]([H])(C([H])([H])[H])C([H])([H])c2c([H])c([H])c([H])c([H])c2Cl)c(Cl)c1[H]
-0.0122198742574197,[H]Oc1c([H])c(O[H])c([H])c(-c2c(S[H])c(-c3c([H])c(N([H])Oc4c([H])c([H])c(F)c([H])c4[H])c([H])c([H])c3F)c(N=C=S)n([H])c2=O)c1[H]
-0.0122462717481358,[H]c1c([H])c([C@]2([H])[C@@]([H])(N([H])Sc3c([H])c(N=C=S)n([H])c(=O)c3[H])C([H])([H])C([H])([H])[C@@]2([H])c2c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])c([H])c([H])c1[N+](=O)[O-]
-0.021149443745595,[H]c1nc(C([H])([H])c2c([H])c([H])n([H])c(=O)c2[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c([H])c1[H]
-0.0183305445520143,[H]N=C(N([H])[H])[C@@]([H])(C([H])([H])[H])[C@@](c1c([H])c([H])c([H])n(-c2c([H])nn(C([H])([H])[H])c2[H])c1=O)(C([H])([H])[H])C([H])(F)F
-0.0169102658050762,[H]c1c([H])c([H])n(C([H])([H])N2C([H])([H])C([H])([H])N([H])[C@@]([H])(OC3([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C2([H])[H])c(=O)c1[C@@]([H])(C([H])([H])N([H])N([H])[H])C([H])([H])C([H])([H])[H]
-0.018010426450258,[H]c1c([H])c(S(=O)(=O)N([H])[H])c([H])c([H])c1-c1c([H])c([H])c([H])n(SC([H])([H])[H])c1=O
-0.0165285827279201,[H]N=C(N([H])[H])C([H])([H])[C@]([H])(c1c([H])c([H])c([H])n([H])c1=O)C([H])([H])C([H])([H])c1c([H])c([H])c([H])c(F)c1N([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]
-0.0134821424675466,[H]c1c([H])c([H])c2c(c1[H])C(=O)N(C([H])([H])c1nc([C@@]([H])(SC([H])([H])[H])[C@]([H])(c3c([H])c([H])c([N+](=O)[O-])n([H])c3=O)C([H])([H])C([H])([H])[H])n(C([H])([H])[H])c1[H])C2=O
-0.0136463810982235,[H]c1c(F)c([H])c(C([H])([H])c2c([H])c([H])c(S(=O)(=O)N([H])[C@]([H])(c3c([H])c([H])c(=O)n([H])c3[H])N([H])C([H])([H])[H])c([H])c2[H])c([H])c1F
-0.01551500486107,[H]c1c([H])c([C@@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])N([H])Sc2c([H])c(N=C=S)n([H])c(=O)c2[H])c([H])c([H])c1[N+](=O)[O-]
-0.0178949608175668,[H]OC([H])([H])[C@@]([H])(C([H])([H])c1c([H])c(F)c([H])c(C([H])([H])C([H])([H])[C@@]([H])(c2c([H])c([H])c([H])n([H])c2=O)C([H])([H])[H])c1[H])C([H])([H])C([H])([H])C([H])([H])[H]
-0.0145445397445558,[H]c1c([H])c(-c2c([H])c([H])c([H])c(C([H])([H])N([H])C([H])([H])c3c([H])c(F)c([H])c(C([H])([H])C([H])([H])[C@@]([H])(c4c([H])c([H])c([H])n([H])c4=O)C([H])([H])[H])c3[H])c2[H])c([H])c(C([H])([H])[H])c1[H]
-0.0155113562556831,[H]c1nc(OC([H])([H])[H])c([C@]2([H])C([H])([H])[C@]([H])(C([H])([H])C([H])([H])[C@@]([H])(c3c([H])c([H])c([H])n([H])c3=O)C([H])([H])[H])C([H])([H])[C@@]2([H])c2c([H])c([H])c([H])c(OC([H])([H])[H])c2[H])c([H])c1[H]
-0.0157809140930571,[H]N=[N+]=NO[C@]([H])(c1c([H])c([H])c([H])c([H])c1N([H])[H])n1c([H])c([H])c([H])c([C@@]([H])(C([H])([H])[H])[C@]([H])(c2c([H])sc3c([H])c([H])c([H])c([H])c23)C([H])([H])[H])c1=O
-0.0157464269199491,[H]OC([H])([H])C([H])([H])O[C@@]1([H])C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])C([H])([H])[C@@]([H])(c1c(-c2c([H])c([H])c([H])c3nc([H])c([H])c([H])c23)c([H])c([H])n([H])c1=O)C([H])([H])[H]
-0.0151830818167293,[H]O[C@]([H])(C([H])([H])[H])[C@@]([H])(c1c([H])c(N([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])O[C@@]([H])(N([H])c2c([H])nc([H])c([H])c2[H])C([H])([H])[H])c([H])n([H])c1=O)C([H])([H])[H]
-0.0148705735122562,[H]C([H])=C([H])C([H])([H])O[C@]([H])(c1c([H])c([H])c(Oc2c([H])c([H])c([H])c(C([H])([H])[H])c2[H])c2c([H])c([H])c([H])nc12)C([H])([H])[C@@]([H])(c1c([H])c([H])c([H])n([H])c1=O)C([H])([H])[H]
-0.0180755102748033,[H]c1nc2c(C([H])([H])C([H])([H])[C@@]([H])(c3c([H])c([H])c([H])n([H])c3=O)C([H])([H])c3nc([H])c(C([H])([H])[H])c([H])c3[H])c([H])c([H])c([H])c2c([H])c1[H]
-0.0166505480530491,[H]c1c([H])c(S(=O)(=O)N([H])OC([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c1-c1c([H])c(C([H])([H])N([H])[H])c([H])n([H])c1=O
-0.0164189273584849,[H]c1c([H])c(-c2c([H])c([H])n([H])c(=O)c2[C@](C([H])([H])[H])(C([H])(F)F)C([H])([H])C([H])([H])[H])c([H])c(S(=O)(=O)C([H])([H])[H])c1[H]
-0.0155953103333991,[H]C([H])=C([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])c1c([H])c([H])n([H])c(=O)c1-c1c([H])c([H])c(S(=O)(=O)N([H])[H])c([H])c1C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
-0.0155877386415559,[H]c1c([H])c([H])n(-c2c(SC3(N([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c([H])c(N=C=S)n([H])c2=O)c1[H]
-0.0173477436832768,[H]OC([H])([H])c1c([H])c([H])c([C@](C([H])([H])[H])(C(F)(F)c2nn([H])c([H])c2[H])C([H])([H])C([H])([H])[H])c(=O)n1[H]
-0.0147575284789159,[H]O[C@]([H])(c1c([H])c([H])c([H])c([H])c1S(=O)(=O)C([H])([H])[H])n1c(C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c([H])c([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])c1=O
-0.0169494899034446,[H]c1nc([H])c(C([H])([H])[C@]([H])(c2c([H])c(N([H])C3([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c([H])n(N([H])c3nc([H])c([H])s3)c2=O)C([H])([H])C([H])([H])[H])nc1[H]
