cnn_per_mw,Smiles
-0.0148301372748027,[H]c1c([H])c(F)c([C@]2([H])N(C([H])([H])n3c([H])c(-c4c([H])c([H])c5c(c4[H])c([H])c([H])n5[H])c([H])c([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])c3=O)C([H])([H])C([H])([H])N([H])C2([H])[H])c(F)c1[H]
-0.0149863774094161,[H]C(=O)c1c([H])c([H])c(C([H])([H])Sc2c([H])c([H])n(OC([H])([H])[C@@]([H])(OC([H])([H])C([H])([H])F)C([H])([H])C([H])([H])[H])c(=O)c2[H])c([H])c1Cl
-0.0171056746039251,[H]N=C(N([H])C([H])([H])C1([H])C([H])([H])C1([H])[H])C([H])([H])[C@]([H])(c1c([H])c([H])c([H])n([H])c1=O)C([H])([H])C([H])([H])c1c([H])c([H])c([H])c(F)c1[H]
-0.0166912344900539,[H]C([H])=C([H])C([H])([H])Oc1c([C@@]([H])(N([H])C([H])([H])[H])C([H])([H])N([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c([H])c(=O)n1[H]
-0.0152507313455816,[H]Sc1c(N2C(=O)C([H])=C(OC([H])([H])c3c([H])nc([H])c([H])c3[H])C2=O)c([H])n([H])c(=O)c1[H]
-0.0106262575749819,[H]c1c([H])c(Cl)c([H])c([C@]2([H])N([H])C([H])([H])C([H])([H])[C@@]2([H])c2c([H])c([H])c(N(C([H])([H])[H])[C@@]3([H])C([H])([H])C([H])([H])[C@]([H])(Sc4c([H])c(N=C=S)n([H])c(=O)c4[H])C3([H])[H])c([H])c2[H])c1[H]
-0.0152335728028015,[H]c1nc([H])c(C([H])([H])N([H])N([H])S(=O)(=O)c2c([H])c([H])c(-c3c([H])c([H])c([H])n(-c4nn(C([H])([H])[H])c([H])c4[H])c3=O)c([H])c2[H])c([H])c1[H]
-0.0171502352731917,[H]N=C(N([H])[H])C([H])([H])[C@]([H])(c1c([H])c([H])c([H])n([H])c1=O)[C@]([H])(C([H])([H])OC([H])([H])[H])C([H])([H])c1c([H])c([H])c([H])c(F)c1[H]
-0.0145578925653577,[H]N=C(N([H])[H])C([H])([H])[C@]([H])(c1c([H])c(N([H])[C@]2([H])C([H])([H])C([H])([H])[C@@]([H])(c3c([H])c([H])c(N(C([H])([H])[H])C([H])([H])[H])c([H])c3[H])C([H])([H])C2([H])[H])c([H])n([H])c1=O)C([H])([H])C([H])([H])c1c([H])c([H])c([H])c(F)c1[H]
-0.0157198460062544,[H]N=C(N([H])[H])[C@]([H])(C1([H])C([H])([H])C([H])([H])C1([H])[H])[C@]([H])(c1c([H])c([H])c([H])n([H])c1=O)C([H])([H])[C@@]([H])(c1c([H])c([H])c([H])c(F)c1[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
-0.0153129302928611,[H]c1nc([H])c(C([H])([H])N([H])c2c([H])c([H])c([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])c3c([C@@]4([H])C([H])([H])[C@@]4([H])N([H])[H])c([H])c([H])c4c([H])c([H])c([H])nc34)c(=O)n2[H])c([H])c1[H]
-0.0147400699023025,[H]ON=C([H])C([H])([H])n1nc(-n2c([H])c([H])c([H])c(-c3c([H])c([H])c(S(=O)(=O)N([H])N([H])C([H])([H])c4c([H])nc([H])c([H])c4[H])c([H])c3[H])c2=O)c([H])c1[H]
-0.0166967311634609,[H]c1c(N2C([H])([H])C([H])([H])OC([H])([H])[C@]2([H])Cl)c([H])c(=O)n([C@]2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])C([H])([H])C([H])([H])N([H])[H])c1[H]
-0.0132487854107289,[H]OC(C([H])([H])[H])(C([H])([H])[H])[C@@]1([H])C([H])([H])OC([H])([H])C([H])([H])[C@@]1([H])Sc1c(-c2c([H])c([H])c([H])c(N([H])[H])c2[H])c(N=C=S)n([H])c(=O)c1[H]
-0.0158460122168397,[H]c1c([H])c(F)c([H])c(C([H])([H])[C@@]2([H])C([H])([H])[C@@]2([H])C([H])([H])C([H])([H])[C@@]([H])(c2c([H])c([H])c([H])n([C@@]([H])(OOC([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])c2=O)C([H])([H])[H])c1[H]
-0.012019323542024,[H]OP(=O)(O[H])N(C([H])([H])c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])c1c([H])c(F)c(C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])c(C([H])([H])[C@@]([H])(C([H])([H])S[H])[C@@]([H])(c2c([H])c([H])c([H])n([H])c2=O)C([H])([H])[H])c1[H]
-0.0170820984456691,[H]N=C(N([H])[H])C([H])([H])[C@]([H])(c1c([H])c([H])c([H])n([H])c1=O)C([H])([H])[C@@]([H])(c1c([H])c([H])c([H])c(F)c1[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
-0.015136640872088,[H]C(=O)c1c([H])c([H])c(C([H])([H])Sc2c([H])c([H])n(OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C3=NC([H])([H])C([H])([H])N3[H])c(=O)c2[H])c([H])c1Cl
-0.0155758057950634,[H]O[C@@](c1c([H])c([H])c(C([H])([H])N([H])[H])c([H])c1-c1c(S[H])c([H])c([H])n([H])c1=O)(C([H])([H])[H])C([H])([H])OC([H])([H])C([H])=C([H])[H]
-0.0140399541540321,[H]C(=C([H])C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(c1c([H])c([H])c([H])n(N([H])c2nc([H])c([H])c([H])c2[H])c1=O)C([H])([H])[H])N([H])[C@]([H])(C([H])([H])[H])C([H])([H])SC([H])([H])c1c([H])c([H])c([H])c([H])c1[H]
-0.0160408720460564,[H]C([H])=C([H])c1c([H])c([H])nc(C([H])([H])c2c([H])c([H])n([H])c(=O)c2[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])c2c([H])c([H])c(Cl)c(Cl)c2[H])c1[H]
-0.0175366859976694,[H]OC([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])[C@]([H])(c1c([H])c([H])c([H])n([H])c1=O)C([H])([H])C([H])([H])c1c([H])c([H])c([H])c(F)c1[H]
-0.0176381707279313,[H]N=C(N([H])[H])C([H])([H])[C@]([H])(c1c([H])c(N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])n([H])c1=O)C([H])([H])C([H])([H])c1c([H])c([H])c([H])c(F)c1[H]
-0.0151978066796574,[H]N=C(N([H])[H])C([H])([H])[C@@](c1c([H])c(N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])n([H])c1=O)(C([H])([H])c1c([H])c([H])nc([H])c1[H])C([H])([H])C([H])([H])c1c([H])c([H])c([H])c(F)c1[H]
-0.015427890648665,[H]C(=O)c1c([H])c([H])c(C([H])([H])Sc2c([H])c([H])n(C([H])([H])Oc3c([H])c([H])c([H])c([H])c3[H])c(=O)c2[H])c([H])c1Cl
-0.0144207742450684,[H]c1nc(OC([H])([H])[H])c([H])c(-c2c(OC([H])([H])[H])nc([H])c([H])c2-c2c(Cl)c([H])c([H])c([H])c2C([H])([H])Sc2c([H])c([H])n([H])c(=O)c2[H])c1[H]
-0.014973523026617,[H]N=C(N([H])[H])C([H])([H])[C@]([H])(c1c([H])c([H])c([H])n(N([H])C([H])([H])C2([H])C([H])([H])C2([H])[H])c1=O)[C@]([H])(C([H])([H])OC([H])([H])[H])C([H])([H])c1c([H])c([H])c([H])c(F)c1[H]
-0.0145970546729184,[H]O[C@]([H])(n1c([H])c([H])c([H])c([C@]([H])(C([H])([H])C([H])([H])[C@]2([H])[C@]([H])(c3c([H])c([H])c(C([H])([H])[H])c([H])c3[H])[C@]2([H])C([H])([H])c2c([H])c([H])c([H])c(F)c2[H])C([H])([H])[C@]([H])(N([H])[H])C([H])([H])[H])c1=O)C([H])([H])[H]
-0.0146072971361843,[H]c1nc(Cl)c([H])c([H])c1[C@@]1([H])[C@@]([H])(C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[C@@]1([H])[C@]([H])(C([H])([H])[C@@]([H])(c1c([H])c([H])c([H])n([H])c1=O)C([H])([H])[H])[C@@]1([H])C([H])([H])[C@@]1(C#Cc1c([H])c([H])c([H])c([H])c1[H])N([H])[H]
-0.01421086941421,[H]c1nc2c(C([H])([H])C([H])([H])[C@@]([H])(c3c([H])c([H])c([H])n([H])c3=O)C([H])([H])N([H])N([H])[H])c([C@@]3([H])C([H])([H])[C@@]3([H])N([H])C3([H])C([H])([H])C3([H])[H])c([H])c([H])c2c([H])c1[H]
-0.0158178192940879,[H]N=C(N([H])[H])C([H])([H])[C@]([H])(c1c(-c2nc(C(F)(F)F)c([H])c([H])c2[H])c([H])c([H])n([H])c1=O)C([H])([H])C([H])([H])c1c([H])c([H])c([H])c(F)c1[H]
-0.0125710872491223,[H]N=C(N([H])[H])C([H])([H])[C@]([H])(c1c([H])c([H])c([H])n([H])c1=O)[C@@]([H])(C([H])([H])c1c([H])c([H])c([H])c(F)c1[H])[C@]([H])(I)OC([H])([H])[H]
