Smiles,id,name,cnnaff_pos,cnnaff,MW,HBA,HBD,LogP,Pass_Ro5,has_pains,has_unwanted_subs,has_prob_fgs,synthetic_accessibility,TPSA,QED,N_RotBonds,logp_cnn_per_mw
[H]C#C[C@@]1([H])[C@]([H])(C(=O)C([H])([H])[H])[C@@]([H])(N([H])C(=O)n2c([H])c(N([H])[H])c(C(F)(F)F)c([H])c2=O)C([H])([H])[C@@]1([H])N=C=S,13829,fegrow_gen/c1c(C(F)(F)F)c(N)cn(C(=O)N[C@H]2C[C@@H](N=C=S)[C@@H](C#C)[C@@H]2C(C)=O)c1=O.sdf,5.31819,-0.2970717875611466,397.273,7,2,1.7053,True,False,True,True,5.9856074331837,106.55,0.4466108337467407,3,0.2970717875611466
[H]c1nc(C(F)(F)F)c([H])c([H])c1C([H])([H])C(=O)[C@@]1([H])C([H])([H])C([H])([H])C([H])([H])[C@]1([H])N([H])C(=O)n1c([H])c([H])c([H])c(C([H])([H])N([H])C(=O)C([H])([H])C([H])([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c1=O,1995,fegrow_gen/c1(CNC(CCCc2ccccc2)=O)cccn(C(=O)N[C@H]2CCC[C@@H]2C(Cc2ccc(C(F)(F)F)nc2)=O)c1=O.sdf,6.66627,-0.4803016762501642,537.348,6,2,4.4394,True,False,False,False,8.24796877345684,110.16,0.3759488397642242,10,0.4803016762501642
[H]Sc1c(N2C(=O)C([H])=C(C([H])([H])N3C([H])([H])C([H])([H])O[C@]([H])(c4c([H])c(C(=O)N([H])c5c([H])c([H])c(F)c([H])c5[H])c([H])c([H])c4F)C3([H])[H])C2=O)c([H])n([H])c(=O)c1[H],6679,fegrow_gen/c1c(S)c(N2C(=O)C=C(CN3C[C@@H](c4cc(C(=O)Nc5ccc(F)cc5)ccc4F)OCC3)C2=O)c[nH]c1=O.sdf,6.17252,-0.415857520056145,530.383,7,3,3.0672,True,False,True,False,6.66831733184629,111.81,0.3203238094174787,6,0.415857520056145
[H]O[C@]([H])(C([H])([H])OSc1c([H])c([H])n([H])c(=O)c1C(=O)N([H])N([H])[H])C([H])([H])c1c([H])c([H])c(F)c([H])c1[H],14385,fegrow_gen/c1(C(=O)NN)c(SOCC(O)Cc2ccc(F)cc2)cc[nH]c1=O.sdf,5.17211,-0.2125842437291369,337.247,6,4,0.7448,True,False,True,True,7.88144358110545,117.44,0.2524606611671695,7,0.2125842437291369
[H]C1=C(C([H])([H])N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])C(=O)N(c2c(SC(=O)N([H])C([H])([H])C3([H])C([H])([H])C3([H])[H])c([H])c(=O)n([H])c2[H])C1=O,13714,fegrow_gen/c1c(SC(=O)NCC2CC2)c(N2C(=O)C=C(CN3CCOCC3)C2=O)c[nH]c1=O.sdf,5.34257,-0.2396451970272671,396.299,7,2,0.7184,True,False,True,True,7.82417691810742,111.81,0.5170932572958882,6,0.2396451970272671
[H]c1c([H])c([H])n(C(=O)N([H])[C@@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])C(=O)C([H])([H])OC([H])([H])C([H])([H])N([H])[H])c(=O)c1C([H])([H])N(OC([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])C(=O)C([H])([H])[H],5925,fegrow_gen/c1(CN(C(C)=O)OCCCN(C)C)cccn(C(=O)N[C@H]2CCC[C@@H]2C(COCCN)=O)c1=O.sdf,6.24198,-0.2100935228411906,442.282,9,2,0.3509,True,False,True,False,8.56517554614558,136.2,0.3055513330142779,13,0.2100935228411906
[H]c1c([H])c([H])n(C(=O)N([H])[C@@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])C(=O)C([H])([H])OC([H])([H])C([H])([H])N([H])[H])c(=O)c1C([H])([H])N([H])C(=O)C([H])([H])C([H])([H])C1([H])C([H])([H])C1([H])[H],7787,fegrow_gen/c1(CNC(CCC2CC2)=O)cccn(C(=O)N[C@H]2CCC[C@@H]2C(COCCN)=O)c1=O.sdf,6.07456,-0.2241319487653188,400.265,7,3,0.9255,True,False,False,False,8.34827786436888,132.51999999999998,0.4456526088611628,11,0.2241319487653188
[H]c1nc(C(F)(F)F)c(C(=O)N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1C([H])([H])C(=O)[C@@]1([H])C([H])([H])C([H])([H])C([H])([H])[C@]1([H])N([H])C(=O)n1c([H])c([H])c([H])c(C([H])([H])N([H])C(=O)C([H])([H])[H])c1=O,1463,fegrow_gen/c1(CNC(C)=O)cccn(C(=O)N[C@H]2CCC[C@@H]2C(Cc2cc(C(=O)NC3CCCC3)c(C(F)(F)F)nc2)=O)c1=O.sdf,6.75129,-0.3996515929076656,543.332,7,3,3.1088,True,False,False,False,8.22086134967406,139.26,0.4422230201177191,8,0.3996515929076656
[H]Sc1c(N2C(=O)C([H])=C([C@]([H])(OC([H])([H])[H])c3c([H])nn([H])c3[H])C2=O)c([H])n([H])c(=O)c1[H],13983,fegrow_gen/c1c(S)c(N2C(=O)C(C(OC)c3cn[nH]c3)=CC2=O)c[nH]c1=O.sdf,5.28096,-0.1870418084319131,320.245,6,3,0.574,True,False,True,False,7.40920944140099,108.15,0.5603807634816845,4,0.1870418084319131
[H]c1c([H])c([H])n(C(=O)N([H])[C@@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])C(=O)C([H])([H])OC([H])([H])C([H])([H])N([H])[H])c(=O)c1C([H])([H])N([H])C(=O)C([H])([H])C([H])([H])N1C([H])([H])C([H])([H])N([H])C([H])([H])C1([H])[H],9738,fegrow_gen/c1(CNC(CCN2CCNCC2)=O)cccn(C(=O)N[C@H]2CCC[C@@H]2C(COCCN)=O)c1=O.sdf,5.88694,-0.145496764210146,440.29,9,4,-0.9694,True,False,False,False,8.54444699026564,147.79,0.2983568127927197,11,0.145496764210146
[H]OC([H])([H])C([H])([H])N1C([H])([H])C([H])([H])N(c2c([H])nc([H])n2-c2c([H])c(C(=O)N([H])[C@@]([H])(N([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])c([H])n([H])c2=O)C([H])([H])C1([H])[H],13472,fegrow_gen/c1(-n2c(N3CCN(CCO)CC3)cnc2)cc(C(=O)N[C@H](C)NCCN(C)C)c[nH]c1=O.sdf,5.39271,-0.1407329203490928,412.284,9,4,-1.0981,True,False,True,True,8.29310934063423,121.76,0.3395919397786521,10,0.1407329203490928
[H]C#C[C@@]1([H])[C@]([H])(C(=O)C([H])([H])[H])[C@@]([H])(N([H])C(=O)n2c([H])c([H])c([H])c(C(=O)N([H])C([H])([H])C([H])([H])O[H])c2=O)C([H])([H])[C@@]1([H])N=C=S,13455,fegrow_gen/c1(C(=O)NCCO)cccn(C(=O)N[C@H]2C[C@@H](N=C=S)[C@@H](C#C)[C@@H]2C(C)=O)c1=O.sdf,5.39576,-0.1877271150513914,396.299,8,3,-0.1736,True,False,True,True,7.80138508198193,129.86,0.3352993556743608,6,0.1877271150513914
[H]C1=C(C([H])([H])N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])C(=O)N(c2c(Sc3nc([H])c([H])s3)c([H])c(=O)n([H])c2[H])C1=O,14295,fegrow_gen/c1c(Sc2nccs2)c(N2C(=O)C=C(CN3CCOCC3)C2=O)c[nH]c1=O.sdf,5.1987,-0.2635514966605262,388.345,8,1,1.1144,True,True,True,False,7.17838311881372,95.6,0.746151985300204,5,0.2635514966605262
[H]c1c([H])c(N(C(=O)[C@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])C([H])([H])[C@]([H])(C([H])([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])[C@@]([H])(c2c([H])c([H])c([H])n(C(=O)N3C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c2=O)C([H])([H])[H])N([H])[H])c([H])c([H])c1C(=O)C([H])([H])[H],23,fegrow_gen/c1([C@@H](C)[C@H](C[C@@H]2[C@H](C(=O)N(N)c3ccc(C(C)=O)cc3)CCC2)CC2CCCCC2)cccn(C(=O)N2CCCCC2)c1=O.sdf,7.46565,-0.5874169658095596,552.42,6,1,6.90830000000001,False,False,True,False,9.09024588598285,105.71,0.1453473599806561,9,0.5874169658095596
[H]c1c([H])c(C([H])([H])[C@]2([H])C([H])([H])[C@]2([H])C([H])([H])C([H])([H])C(=O)N([H])C([H])([H])c2c([H])c([H])c([H])n(C(=O)N([H])[C@@]3([H])C([H])([H])C([H])([H])C([H])([H])[C@]3([H])C(=O)C([H])([H])OC([H])([H])C([H])([H])N([H])[H])c2=O)c([H])c([H])c1F,1555,fegrow_gen/c1(CNC(CCC2CC2Cc2ccc(F)cc2)=O)cccn(C(=O)N[C@H]2CCC[C@@H]2C(COCCN)=O)c1=O.sdf,6.73434,-0.3442084601033339,503.34,7,3,2.5334,True,False,False,False,8.75468228561373,132.52,0.3346695114217621,13,0.3442084601033339
[H]c1c(C(F)(F)F)nc(N([H])C([H])(C([H])([H])[H])C([H])([H])[H])c(C([H])([H])C(=O)[C@@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])N([H])C(=O)n2c([H])c([H])c([H])c(C([H])([H])N([H])C(=O)C([H])([H])[H])c2=O)c1[H],5280,fegrow_gen/c1(CNC(C)=O)cccn(C(=O)N[C@H]2CCC[C@@H]2C(Cc2ccc(C(F)(F)F)nc2NC(C)C)=O)c1=O.sdf,6.30071,-0.3988092240501344,491.3,7,3,3.2567,True,False,False,False,8.07169162716388,122.19,0.4903490481188538,8,0.3988092240501344
[H]c1c([H])c([H])n(C(=O)N([H])[C@@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])C(=O)C([H])([H])[H])c(=O)c1[C@@]([H])(F)N([H])C(=O)C([H])([H])[H],13396,fegrow_gen/c1(C(NC(C)=O)F)cccn(C(=O)N[C@H]2CCC[C@@H]2C(C)=O)c1=O.sdf,5.4085,-0.2089661827191906,317.191,5,2,1.2679,True,False,True,True,7.42263942205766,97.27,0.8085863068015414,4,0.2089661827191906
[H]c1nc(N(C(=O)n2c([H])c(C([H])([H])C(=O)N([H])[H])c([H])c(N3C([H])([H])C([H])([H])[C@]3([H])N([H])C([H])([H])C([H])([H])[H])c2=O)[C@@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])c2oc([H])c([H])c2[H])c(C(F)(F)F)c([H])c1[H],934,fegrow_gen/c1(N2CC[C@@H]2NCC)cc(CC(N)=O)cn(C(=O)N([C@H]2CCC[C@@H]2c2ccco2)c2ncccc2C(F)(F)F)c1=O.sdf,6.86148,-0.4370215764490237,541.34,8,2,3.8396,True,False,False,False,8.3786864460054,126.7,0.4200676850275239,8,0.4370215764490237
[H]c1nc([H])c([H])c(C([H])([H])O[C@]([H])(OC([H])([H])C([H])([H])N([H])[H])C(=O)[C@@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])N([H])C(=O)n2c([H])c([H])c([H])c(C([H])([H])N([H])C(=O)C([H])([H])[H])c2=O)c1[H],10386,fegrow_gen/c1(CNC(C)=O)cccn(C(=O)N[C@H]2CCC[C@@H]2C(C(OCCN)OCc2ccncc2)=O)c1=O.sdf,5.82279,-0.2483123773974717,454.293,9,3,0.6931,True,False,True,True,8.42880039709336,154.64,0.3928955362880207,11,0.2483123773974717
[H]c1nc([C@@]([H])(OC([H])([H])C(=O)[C@@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])N([H])C(=O)n2c([H])c([H])c([H])c(C([H])([H])N([H])C(=O)C([H])([H])[H])c2=O)C([H])([H])N([H])[H])c([H])c([H])c1F,6842,fegrow_gen/c1(CNC(C)=O)cccn(C(=O)N[C@H]2CCC[C@@H]2C(COC(CN)c2ccc(F)cn2)=O)c1=O.sdf,6.15929,-0.2514826508852854,445.281,8,3,1.0306,True,False,False,False,8.21150353250143,145.41,0.49309263442326,9,0.2514826508852854
[H]O[C@]1([H])C([H])([H])N([C@@]2([H])OC([H])([H])C([H])([H])N(C([H])([H])C3=C([H])C(=O)N(c4c(SC(=O)N([H])C([H])([H])C5([H])C([H])([H])C5([H])[H])c([H])c(=O)n([H])c4[H])C3=O)C2([H])[H])C([H])([H])C([H])([H])C1([H])[H],10397,fegrow_gen/c1c(SC(=O)NCC2CC2)c(N2C(=O)C=C(CN3CC(N4CCC[C@H](O)C4)OCC3)C2=O)c[nH]c1=O.sdf,5.82212,-0.2493180916597497,486.36,9,3,0.5012,True,False,True,True,8.27996582040921,135.28,0.3490175363570291,7,0.2493180916597497
[H]c1nc(C(F)(F)F)c([H])c([H])c1-c1c([H])c(C(=O)N([H])C([H])([H])C([H])([H])[H])c(C(=O)C(F)(F)F)n(-c2c([H])c(C(=O)N([H])[H])c([H])n2[H])c1=O,7899,fegrow_gen/c1(-c2ccc(C(F)(F)F)nc2)cc(C(=O)NCC)c(C(=O)C(F)(F)F)n(-c2cc(C(N)=O)c[nH]2)c1=O.sdf,6.06507,-0.3903906266348854,500.25,6,3,2.84,True,False,False,True,6.75296675327226,139.94,0.3422689054173145,6,0.3903906266348854
[H]C#C[C@@]1([H])[C@]([H])(C(=O)C([H])([H])[H])[C@@]([H])(N([H])C(=O)n2c([H])c([H])c([H])c(C(=O)N(C([H])([H])C([H])([H])O[H])C([H])([H])[C@@]([H])(C(=O)O[H])N([H])[H])c2=O)C([H])([H])[C@@]1([H])N=C=S,13315,fegrow_gen/c1(C(=O)N(CCO)C[C@H](N)C(=O)O)cccn(C(=O)N[C@H]2C[C@@H](N=C=S)[C@@H](C#C)[C@@H]2C(C)=O)c1=O.sdf,5.42624,-0.1590642820999556,478.337,10,4,-1.0493,False,False,True,True,8.25584109700888,184.39,0.1854066867806995,9,0.1590642820999556
[H]C1=C(C([H])([H])N2C([H])([H])C([H])([H])O[C@@]([H])([C@@]3([H])N([H])C([H])([H])C([H])([H])C3([H])[H])C2([H])[H])C(=O)N(c2c(Sc3nc([H])c([H])s3)c([H])c(=O)n([H])c2[H])C1=O,14239,fegrow_gen/c1c(Sc2nccs2)c(N2C(=O)C=C(CN3CC([C@@H]4CCCN4)OCC3)C2=O)c[nH]c1=O.sdf,5.21462,-0.3014229033492515,450.396,9,2,1.235,True,True,True,False,7.51488491347766,107.63,0.6036737001010763,6,0.3014229033492515
[H]c1c(OC2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])n(C(=O)N([H])[C@@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])C(=O)C([H])([H])OC([H])([H])C([H])([H])N([H])[H])c(=O)c1C([H])([H])N([H])C(=O)C([H])([H])[H],5083,fegrow_gen/c1(CNC(C)=O)cc(OC2CCCC2)cn(C(=O)N[C@H]2CCC[C@@H]2C(COCCN)=O)c1=O.sdf,6.31999,-0.2386868694149057,428.275,8,3,1.0766,True,False,False,False,8.4291141917727,141.75,0.4417120203155794,10,0.2386868694149057
[H]c1nc([C@@]([H])(OC([H])([H])C(=O)[C@@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])N([H])C(=O)n2c([H])c([H])c([H])c(C([H])([H])N([H])C(=O)C([H])([H])[H])c2=O)C([H])([H])N([H])c2c([H])nc(N([H])[H])c([H])c2[H])c([H])c([H])c1F,2571,fegrow_gen/c1(CNC(C)=O)cccn(C(=O)N[C@H]2CCC[C@@H]2C(CO[C@@H](CNc2ccc(N)nc2)c2ccc(F)cn2)=O)c1=O.sdf,6.5876,-0.3441445419630217,533.35,10,4,2.1612,True,False,False,False,8.47481231446592,170.33,0.2719952443410243,11,0.3441445419630217
[H]ON([H])C(=O)C(=C(c1c(N2C(=O)C([H])=C([H])C2=O)c(Oc2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])c(=O)n([H])c1[H])N([H])N([H])[H])C([H])([H])C(c1c([H])c([H])c(C(=O)N([H])[H])c([H])c1[H])(C([H])([H])[H])C([H])([H])[H],1268,fegrow_gen/c1(Oc2ccc(OC)cc2)c(N2C(=O)C=CC2=O)c(C(=C(C(=O)NO)CC(C)(C)c2ccc(C(N)=O)cc2)NN)c[nH]c1=O.sdf,6.78925,-0.3287046088896102,572.364,10,6,1.7518,False,False,True,True,7.41893901680195,219.17,0.0613693175451443,11,0.3287046088896102
[H]c1nc(S(=O)(=O)N(C([H])([H])[H])C([H])([H])[H])c([H])c(C([H])([H])O[C@]([H])(OC([H])([H])C([H])([H])N([H])[H])C(=O)[C@@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])N([H])C(=O)n2c([H])c([H])c([H])c(C([H])([H])N([H])C(=O)C([H])([H])[H])c2=O)c1[H],7939,fegrow_gen/c1(CNC(C)=O)cccn(C(=O)N[C@H]2CCC[C@@H]2C([C@@H](OCCN)OCc2cc(S(=O)(=O)N(C)C)ncc2)=O)c1=O.sdf,6.06129,-0.2283002952314776,556.387,11,3,-0.0566000000000001,False,False,True,True,8.59919576372632,192.02,0.2655630917879504,13,0.2283002952314776
[H]c1oc([C@@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])N([H])C(=O)n2c([H])c([H])c([H])c(-c3c([H])c([H])c(N([H])[H])c([H])c3[H])c2=O)c([H])c1[H],10465,fegrow_gen/c1(-c2ccc(N)cc2)cccn(C(=O)N[C@H]2CCC[C@@H]2c2ccco2)c1=O.sdf,5.81447,-0.3114206657085068,342.249,5,2,3.5845,True,False,True,False,7.63870028086156,90.26,0.6960126970286543,3,0.3114206657085068
[H]C#C[C@]1([H])[C@]([H])(N=C=S)[C@]([H])(C([H])([H])C(=O)O[H])[C@]([H])(N([H])C(=O)n2c(N([H])C(=O)c3c([H])c([H])c(OC([H])([H])[H])c([H])c3[H])c([H])c([H])c(C(=O)N([H])C([H])([H])C([H])([H])O[H])c2=O)[C@@]1([H])C(=O)C([H])([H])[H],7476,fegrow_gen/c1(C(=O)NCCO)ccc(NC(=O)c2ccc(OC)cc2)n(C(=O)N[C@H]2[C@@H](CC(=O)O)[C@@H](N=C=S)[C@@H](C#C)[C@@H]2C(C)=O)c1=O.sdf,6.10195,-0.2935640184570849,594.412,11,5,0.7881,False,False,True,True,8.49565491865059,205.49,0.1351434317463652,11,0.2935640184570849
[H]c1nc(C(F)(F)F)c([H])c([H])c1C([H])([H])C(=O)[C@@]1([H])C([H])([H])C([H])([H])C([H])([H])[C@]1([H])N([H])C(=O)n1c([H])c([H])c([H])c(C([H])([H])N([H])C(=O)C([H])([H])[H])c1=O,8511,fegrow_gen/c1(CNC(C)=O)cccn(C(=O)N[C@H]2CCC[C@@H]2C(Cc2ccc(C(F)(F)F)nc2)=O)c1=O.sdf,6.00876,-0.3335925232554772,441.26,6,2,2.4364,True,False,False,False,7.26321185887197,110.16,0.6825295126853823,6,0.3335925232554772
[H]c1nc([H])n(-c2c([H])c(C([H])([H])[H])nc([H])c2C([H])([H])C(=O)N([H])C([H])([H])c2c([H])c([H])c([H])n(C(=O)N([H])[C@@]3([H])C([H])([H])C([H])([H])C([H])([H])[C@]3([H])C(=O)C([H])([H])OC([H])([H])C([H])([H])N([H])[H])c2=O)n1,2747,fegrow_gen/c1(CNC(Cc2c(-n3cncn3)cc(C)nc2)=O)cccn(C(=O)N[C@H]2CCC[C@@H]2C(COCCN)=O)c1=O.sdf,6.56691,-0.2202015888842044,504.337,11,3,0.262119999999999,False,False,False,False,8.31348641095573,176.12,0.2902089366889444,11,0.2202015888842044
[H]C1=C(C([H])([H])N2C([H])([H])[C@]([H])(OC([H])([H])C([H])([H])F)O[C@@]([H])(c3c([H])nn([H])c3[H])C2([H])[H])C(=O)N(c2c(SC(=O)N([H])C([H])([H])C3([H])C([H])([H])C3([H])[H])c([H])c(=O)n([H])c2[H])C1=O,10496,fegrow_gen/c1c(SC(=O)NCC2CC2)c(N2C(=O)C=C(CN3C[C@H](c4cn[nH]c4)OC(OCCF)C3)C2=O)c[nH]c1=O.sdf,5.81035,-0.3249269477265921,519.365,9,3,1.495,True,False,True,True,7.9911136828663,149.71999999999997,0.2975799481507462,10,0.3249269477265921
[H]C1=C(C([H])([H])N2C([H])([H])C([H])([H])O[C@@]([H])(c3c([H])nn([H])c3[H])C2([H])[H])C(=O)N(c2c(SC(=O)N([H])C([H])([H])C3([H])C([H])([H])C3([H])[H])c([H])c(=O)n([H])c2[H])C1=O,10657,fegrow_gen/c1c(SC(=O)NCC2CC2)c(N2C(=O)C=C(CN3CC(c4cn[nH]c4)OCC3)C2=O)c[nH]c1=O.sdf,5.79248,-0.2810708248359416,460.346,8,3,1.1828,True,False,True,True,7.26542554397052,140.48999999999998,0.3931598863797031,7,0.2810708248359416
[H]c1c([H])c([H])c(C([H])([H])N([H])C(=O)[C@]([H])(N([H])C(=O)c2c([H])c([H])c(=O)n([H])c2[H])C([H])([H])C(=O)N2C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(C(=O)C([H])([H])[H])C2([H])[H])c([H])c1[H],10662,fegrow_gen/c1cc(C(=O)NC(CC(=O)N2C[C@H](C(C)=O)CCC2)C(=O)NCc2ccccc2)c[nH]c1=O.sdf,5.7922,-0.2531564523620456,424.287,5,3,1.0074,True,False,False,False,8.06373753571791,128.44,0.5506434673991757,8,0.2531564523620456
