cnn_per_mw,Smiles
-0.0173933495246436,[H]c1c([H])c([H])c([C@@]2([H])C([H])([H])[C@]2([H])[C@]([H])(C([H])([H])C([H])([H])[C@@]([H])(c2c([H])c([H])c([H])n([H])c2=O)C([H])([H])[H])[C@]([H])(C([H])([H])N([H])[H])C2([H])C([H])([H])C2([H])[H])c([H])c1[H]
-0.0135681368899386,[H]c1sc([H])c(C([H])([H])C([H])([H])Sc2c([H])c([C@@]([H])(C([H])([H])[H])[C@@]([H])(C([H])([H])c3c([H])c([H])c4c(c([H])nn4[H])c3[H])C([H])([H])C(F)(F)F)c(=O)n([H])c2[H])c1[H]
-0.0177876246613501,[H]c1c([H])c([H])c(C([H])([H])Sc2c(N([H])C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c([H])c([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])c(=O)n2[H])c([H])c1[H]
-0.0162914764489592,[H]c1c([H])c([H])n([H])c(=O)c1[C@@]([H])(C([H])([H])[H])[C@]([H])(C([H])([H])C(F)(F)F)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
-0.0151219323206818,[H]c1nc([C@@]2([H])C([H])([H])[C@@]2([H])c2c([H])c([H])c([H])n([H])c2=O)n(-c2c([H])c([H])c(F)c(F)c2[H])c1N([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]
-0.018399249862258,[H]c1nc(OC([H])([H])[H])c(-c2nc([C@@]3([H])C([H])([H])[C@@]3([H])c3c([H])c([H])c([H])n([H])c3=O)n([H])c2[H])c([H])c1[H]
-0.0146789237458506,[H]c1nc([H])c([C@@]([H])(C2=NC([H])([H])C([H])([H])N2[H])N([H])[C@]([H])(c2c(C([H])(F)F)c([H])c(=O)n([H])c2[H])N([H])C([H])([H])[H])c([H])c1[H]
-0.0115331396702913,[H]C#Cc1c([H])c([C@]([H])(c2c([H])c([H])c([H])c3c([H])c([H])c([H])nc23)[C@@]([H])(n2nc([H])c([H])c2[H])[C@@]([H])(c2c([H])c([H])c([H])n([H])c2=O)C([H])([H])[H])c(-c2c([H])c([H])c(Cl)c([H])c2[H])c([H])c1C#N
-0.0135125778795717,[H]C#Cc1c2c(c([H])c([H])c1[C@]([H])(c1c([H])nc([H])c([H])c1[H])N([H])[C@]([H])(c1c(C([H])(F)F)c([H])c(=O)n([H])c1[H])N([H])C([H])([H])[H])OC([H])([H])O2
-0.017507428839537,[H]c1c([H])c([H])n([H])c(=O)c1[C@@]([H])(C([H])([H])[H])[C@]([H])(N([H])S(=O)(=O)N([H])[H])C([H])([H])[H]
-0.0101749799076593,[H]OC(=O)C(=O)C([H])=C(O[H])[C@]([H])(Sc1c([H])c([H])n([H])c(=O)c1[H])c1c([H])c([H])c(C#Cc2nc(-c3c([H])c([H])c(Cl)c(Cl)c3[H])c([H])c([H])c2[H])c(Cl)c1[H]
-0.0204033350835888,[H]c1c([H])c([H])n([H])c(=O)c1[C@](C([H])([H])[H])(C([H])(F)F)[C@]([H])(C([H])([H])[H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H]
-0.0183323871470049,[H]c1c([H])c([H])n([H])c(=O)c1[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[C@]1([H])C([H])([H])C([H])([H])C([H])([H])[C@]1([H])c1c([H])n([H])c2c([H])c([H])c([H])c([H])c12
-0.015433358187961,[H]O[C@]([H])(C1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])[C@@]([H])(c1c([H])c([H])c([H])c(Br)c1[H])[C@@]([H])(c1c([H])c([H])c([H])n([H])c1=O)C([H])([H])[H]
-0.0134777845551292,[H]C#CC([H])([H])O[C@]([H])(C([H])([H])[C@@]([H])(c1c(OC([H])([H])C([H])([H])C([H])([H])N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c([H])n([H])c1=O)C([H])([H])[H])[C@@]1([H])C([H])([H])C([H])([H])[C@@]([H])(c2c([H])c([H])c3nc([H])c([H])c([H])c3c2[H])C1([H])[H]
-0.0143967235986408,[H]c1sc([H])c([C@]2([H])N([H])[C@]([H])(C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])C([H])([H])N(C([H])([H])n3c([H])c([H])c([H])c([C@@]([H])(C([H])([H])[H])[C@@]([H])(C([H])([H])[H])C4([H])C([H])([H])C([H])([H])OC([H])([H])C4([H])[H])c3=O)C2([H])[H])c1[H]
-0.0216699140313053,[H]c1c([H])c([H])n([H])c(=O)c1[C@@]([H])(C([H])([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])N([H])[H]
-0.0203189591109282,[H]c1c([H])c(-c2c([H])c(C3([H])C([H])([H])C3([H])[H])c(=O)n([H])c2[H])c([H])c([H])c1OC([H])([H])C([H])([H])[H]
-0.0162131774980734,[H]C([H])=C([H])[C@@]([H])(C([H])([H])F)[C@@]1([H])[C@@]([H])(c2c([H])c([H])c([H])n([H])c2=O)[C@@]1([H])c1c([H])c([H])c([H])c(C([H])([H])Oc2c([H])c([H])c(C([H])([H])[H])c(C([H])([H])[H])c2[H])c1[H]
-0.0137932765389186,[H]c1nc2c([C@@]([H])(c3c([H])c([H])c(C#N)c([H])c3[H])[C@@]([H])(n3nc([H])c([H])c3[H])[C@@]([H])(c3c([H])c([H])c([H])n([H])c3=O)C([H])([H])[H])c([H])c([H])c([H])c2c([H])c1[H]
-0.0133140767806296,[H]c1c([H])c(S(=O)(=O)N([H])S(=O)(=O)N([H])[C@]([H])(C([H])([H])[H])[C@@]([H])(c2c([H])c([H])c([H])n([H])c2=O)C([H])([H])[H])c([H])c([H])c1Cl
-0.0129633520770582,[H]c1nc2c([C@@]([H])(c3c([H])c([H])c(C#N)c([H])c3[H])[C@@]([H])(n3nc([H])c([H])c3[H])[C@@]([H])(c3c(-c4c([H])oc([H])c4[H])c([H])c([H])n([H])c3=O)C([H])([H])[H])c([H])c([H])c([H])c2c([H])c1[H]
-0.0115682856765017,[H]c1nc2c([C@@]([H])(c3c([H])c([H])c(C#N)c([H])c3[H])[C@@]([H])(n3nc([H])c([H])c3[H])[C@@]([H])(c3c([H])c([H])c([H])n([H])c3=O)C([H])([H])[H])c([H])c([H])c(N3C([H])([H])c4c([H])c([H])c([H])c([H])c4C([H])([H])C3([H])[H])c2c([H])c1[H]
-0.0207979897890877,[H]c1c(SN2C(=O)C([H])([H])C([H])([H])C2([H])[H])c([H])c(=O)n([H])c1[H]
-0.0171728130871989,[H]C([H])=C([H])C([H])([H])[C@@]1([H])[C@@]([H])(c2c([H])c(-c3c([H])nc([H])c4c([H])c([H])c([H])c([H])c34)c([H])n([H])c2=O)[C@@]1([H])c1nc([H])c([H])nc1[H]
-0.0141839074172831,[H]c1nc(-c2c(OC([H])([H])[H])nc([H])c([H])c2-c2c(Cl)c([H])c([H])c([H])c2[C@]([H])(F)Sc2c([H])c([H])n([H])c(=O)c2[H])nc([H])c1[H]
-0.0154520542843753,[H]c1c([H])c([H])c(-c2c([H])c([H])c([H])c([C@@]([H])(c3c(C([H])(F)F)c([H])c(=O)n([H])c3[H])N([H])C([H])([H])[H])c2[H])c([H])c1[H]
-0.0227587764755906,[H]c1c([H])c([H])n([H])c(=O)c1[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])[H]
-0.0178210191598817,[H]c1c([H])c([H])c([C@@]2([H])C([H])([H])[C@]2([H])[C@@]([H])(C([H])([H])C([H])([H])N([H])[H])C([H])([H])C([H])([H])[C@@]([H])(c2c([H])c([H])c([H])n([H])c2=O)C([H])([H])[H])c([H])c1[H]
-0.0160995947351432,[H]C([H])=C([H])C([H])([H])[C@]1([H])C([H])([H])[C@]1([H])c1c([H])c(-c2c([H])nc([H])c3c(N([H])C([H])([H])c4sc([H])c([H])c4[H])c([H])c([H])c([H])c23)c([H])n([H])c1=O
-0.0151712086434939,[H]c1nc(OC([H])([H])[H])c(-c2nc([C@@]3([H])C([H])([H])[C@@]3([H])c3c([H])c([H])c([H])n([H])c3=O)n(OC([H])([H])c3c([H])c([H])nc([H])c3[H])c2[H])c([H])c1[H]
-0.0150976135166527,[H]c1c(N2C([H])([H])C([H])([H])O[C@@]([H])([C@@]3([H])C([H])([H])N([H])C([H])([H])C3([H])[H])[C@]2([H])OC([H])(F)F)c([H])c(=O)n([H])c1[H]
-0.0118866001047097,[H]c1nc2c([C@@]([H])(c3c([H])c([H])c(C#N)c([H])c3[H])[C@@]([H])(n3nc([H])c([H])c3[H])[C@@]([H])(c3c([H])c([H])c([H])n([H])c3=O)C([H])([H])[H])c([H])c([H])c([H])c2c(-c2c([H])c([H])c([H])c3c([H])c([H])c([H])c([H])c23)c1[H]
-0.0249994528265079,[H]c1c([H])c([H])n([H])c(=O)c1[C@]([H])(C([H])([H])C([H])([H])[H])C([H])([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]
-0.0254282810185025,[H]c1c([H])c([H])n([H])c(=O)c1[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C1([H])C([H])([H])C1([H])[H]
-0.0134333661075021,[H]c1nc2c([C@@]([H])(c3c([H])c([H])c(C#N)c([H])c3[H])[C@@]([H])(c3c([H])c([H])c([H])c(Cl)c3[H])[C@@]([H])(c3c([H])c([H])c([H])n([H])c3=O)C([H])([H])[H])c([H])c([H])c([H])c2c([H])c1[H]
-0.0123451547229738,[H]Sc1c([H])c([H])n(N2C([H])([H])C([H])([H])c3c([H])c([H])c([H])c([H])c3[C@@]2([H])c2c([H])c([H])c(C#N)c(-c3c([H])c([H])c(F)c(C([H])([H])C([H])([H])N4C([H])([H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])c3[H])c2[H])c(=O)c1[H]
-0.0160779972707265,[H]c1c([H])c([H])c(-c2c([H])c([H])c([H])c3c([C@@]4([H])C([H])([H])C([H])([H])C([H])([H])[C@@]4([H])C([H])([H])C([H])([H])[C@@]([H])(c4c([H])c([H])c([H])n([H])c4=O)C([H])([H])[H])c([H])n([H])c23)c([H])c1[H]
