cnn_per_mw,Smiles
-0.013621466174197,[H]O[C@]([H])(c1c([H])c([H])c([H])c([H])c1[H])n1c([H])c([H])c([H])c([C@@]([H])(C([H])([H])[H])[C@]([H])(C([H])([H])c2c([H])c([H])c(N([H])[H])c([H])c2[H])S(=O)(=O)N([H])[H])c1=O
-0.0130921640342231,[H]c1c([H])c(S(=O)(=O)N([H])[H])c([H])c([H])c1C(N([H])[C@]1([H])N(c2c([H])c([H])n([H])c(=O)c2[H])C([H])([H])C([H])([H])OC1([H])[H])(C([H])([H])[H])C([H])([H])[H]
-0.0142086561127775,[H]N=C(N([H])[H])[C@@]([H])(C([H])([H])Cl)[C@@](c1c([H])c([H])c([H])n(-c2c([H])nn(C([H])([H])[H])c2[H])c1=O)(C([H])([H])[H])C(F)(F)N([H])S(=O)(=O)C([H])([H])[H]
-0.0147426029403213,[H]Oc1c([H])c([H])c([H])c(-c2c(SN3C(=O)C([H])([H])[C@]([H])(N([H])S(=O)(=O)C([H])([H])[H])C3([H])[H])c([H])c(=O)n([H])c2[H])c1[H]
-0.0135365107223975,[H]c1c(-n2c([H])c(S(=O)(=O)C([H])([H])C([H])([H])[H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([C@](C([H])([H])[H])(C([H])(F)F)C([H])([H])C([H])([H])[H])c2=O)c(OS(=O)(=O)N([H])[H])nn1C([H])([H])[H]
-0.0155045442909936,[H]c1c([H])c([H])c(C([H])([H])S[C@@]2([H])N(C([H])([H])n3c([H])c([H])c([H])c([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C4([H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])c3=O)C([H])([H])C([H])([H])N([H])C2([H])[H])c([H])c1[H]
-0.0149715838893007,[H]O[C@](c1c([H])c([H])c(C([H])([H])N([H])[H])c([H])c1-c1c(S[H])c([H])c([H])n([H])c1=O)(C([H])([H])[H])C([H])([H])N([H])C([H])([H])c1c([H])nc([H])c([H])c1[H]
-0.0167007099339812,[H]c1nc(N([H])n2c([H])c([H])c([H])c([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])c3c([H])c([H])c(Cl)c([H])c3[H])c2=O)c([H])c([H])c1[H]
-0.0149102195306585,[H]c1nc([H])c(-c2c([H])c([H])n([H])c(=O)c2[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])c2c([H])c(F)c([H])c(C([H])([H])C([H])([H])C([H])([H])OC3([H])C([H])([H])C([H])([H])N([H])C([H])([H])C3([H])[H])c2[H])c([H])c1[H]
-0.0125120297025745,[H]c1oc([H])c(-n2c([H])c([C@]([H])(C([H])([H])C([H])([H])OC([H])([H])[H])[C@@]([H])(OS(=O)(=O)N([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c(-c3sc4c([H])c([H])c([H])c([H])c4c3[H])c2=O)c1[H]
