cnn_per_mw,Smiles
-0.0119905774076914,[H]OC([H])([H])[C@]([H])(Oc1c([H])c([H])c(N([H])S(=O)(=O)[C@@]([H])(C([H])([H])[H])[C@@]([H])(c2c([H])c([H])c([H])n([C@]([H])(O[H])c3c([H])c([H])c([H])c([H])c3[H])c2=O)C([H])([H])[H])c([H])c1[H])C([H])([H])[H]
-0.0108473340950034,[H]OC([H])([H])[C@]([H])(Oc1c([H])c([H])c(N([H])S(=O)(=O)[C@@]([H])(C([H])([H])[H])[C@@]([H])(c2c([H])c([H])c([H])n([C@]([H])(O[H])c3c([H])c([H])c([H])c([H])c3[H])c2=O)C([H])([H])[H])c([H])c1[H])C([H])([H])OC([H])([H])c1c([H])nc([H])c([H])c1[H]
-0.0139977700433135,[H]SC([H])([H])c1c([H])c([H])c([C@@]([H])(C([H])([H])[H])[C@@]([H])(N([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])c2c([H])c([H])c(Cl)c([H])c2[H])c(=O)n1N([H])c1nc([H])c([H])c([H])c1[H]
-0.0176356606866465,[H]C1=C([H])C(=O)N(c2c(Sc3nc([H])c(N([H])[H])nc3[H])c([H])c(=O)n([H])c2[H])C1=O
-0.0161621365721468,[H]Sc1c([H])c([H])n(N2C([H])([H])C([H])([H])c3c([H])c([H])c([H])c([H])c3[C@@]2([H])[C@@]2([H])C([H])([H])N([H])C([H])([H])C2([H])[H])c(=O)c1[H]
-0.0181829291085009,[H]C1=C([H])C(=O)N(c2c(SC([H])([H])N([H])C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c(=O)n([H])c2[H])C1=O
-0.0156197341942902,[H]c1c([H])c([H])c(C([H])([H])Sc2c([H])c([H])c([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])c3c([H])c([H])c([H])c([H])c3Cl)c(=O)n2[H])c([H])c1[H]
-0.0138523782718829,[H]Sc1c([H])c([H])n(N2[C@]([H])(c3nnn([H])n3)c3c([H])c([H])c([H])c([H])c3[C@@]([H])(C([H])([H])n3nc([H])nc3[H])[C@]2([H])C([H])([H])C([H])([H])C([H])([H])[H])c(=O)c1[H]
-0.013243471166443,[H]c1c([H])c(C#N)c([H])c(-c2c([H])c(C([H])([H])Sc3c(-c4c([H])c([H])c(C([H])([H])[H])c(C([H])([H])[H])c4[H])c([H])n([H])c(=O)c3[H])c([H])c(Cl)c2N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c1[H]
-0.0135832360365682,[H]Sc1c([H])c([H])n(N2C([H])([H])C([H])([H])c3c([H])c([H])c([H])c([H])c3[C@@]2([H])c2c([H])c([H])c(C#N)c(-c3c([H])c([H])c(F)c([H])c3[H])c2[H])c(=O)c1[H]
-0.01184058529072,[H]Sc1c([H])c(C([H])([H])C([H])([H])C([H])([H])[H])n(N2C([H])([H])C([H])([H])c3c([H])c([H])c([H])c([H])c3[C@@]2([H])N([H])C([H])([H])C([H])([H])c2c([H])c([H])c(N([H])S(=O)(=O)C([H])([H])[H])c([H])c2[H])c(=O)c1[H]
-0.0185738267399297,[H]Sc1c([H])c([H])n(N2C([H])([H])c3c([H])c([H])c([H])c([H])c3C([H])([H])C2([H])[H])c(=O)c1[H]
-0.0132808903381186,[H]Sc1c([H])c([H])n(N2C([H])([H])C([H])([H])c3c([H])c([H])c([H])c([H])c3[C@@]2([H])c2c([H])c([H])c(C#N)c([H])c2[H])c(=O)c1-c1c([H])c(F)c([H])c(C2=NC([H])([H])C([H])([H])N2[H])c1[H]
-0.0193041503200495,[H]c1c([H])c(S(=O)(=O)N([H])[H])c([H])c([H])c1-c1c([H])c(C([H])([H])F)c([H])n([H])c1=O
